RT @MendesNotified: Looks like Mr Shawn got himself that iPhone X https://t.co/JoGeZGEOga,12/7/2017 23:53,317,0,
@KEEMSTAR That?€?s some iPhone X right there,12/7/2017 23:53,4,0,
@DebRyanShow @kevin_araujoR El IPhone X ????????,12/7/2017 23:52,914,0,
@DebRyanShow Un iphone x #Rayito,12/7/2017 23:52,62,0,
"@adaezeone Lol I tried but I?€?m sorry, this iPhone X is so fast it made up for my frustrations with Siri. Now it?€?s j?€? https://t.co/kx0M9Wa3nQ",12/7/2017 23:52,2213,0,
RT @LILBTHEBASEDGOD: Think about it does a shark care about the new iPhone? I love it and appreciate the x and I love twitter to but does a?€?,12/7/2017 23:52,349,0,
"RT @thomholwerda: A week with iPhone X, from a former Android user:

- holy shit this thing feels nice and expensive 
- holy shit this thin?€?",12/7/2017 23:52,264,0,
RT @LILBTHEBASEDGOD: Think about it does a shark care about the new iPhone? I love it and appreciate the x and I love twitter to but does a?€?,12/7/2017 23:52,648,0,
RT @julianjamesss: should i get the iPhone 8 Plus or the iPhone X,12/7/2017 23:52,841,0,
RT @Chris_Larson8: Get #freeshipping on Spigen Hybrid iPhone X #case Of #Amazon and get a full Protection on your phone With elegant design?€?,12/7/2017 23:52,85,0,
@AngelicGlimpse @TylerSeavey @uniquelyseavey Animoji on iPhone x,12/7/2017 23:52,1832,1,
iPhone X Opinion ?€? Apple You Have Disappointed Me !!! https://t.co/bIjjbmJAlc https://t.co/JUc06KeiTL,12/7/2017 23:52,25829,4,
"RT @bmstores: ????#COMPETITION TIME????

LIKE and COMMENT ""#Glade"" for the UNBELIEVABLE chance to #WIN an iPHONE X thanks to the amazing people o?€?",12/7/2017 23:51,54,0,
RT @94_degrees: ^ I notice that many people misunderstood ???? this is me ???? I wonder who in exo has an iPhone X now &amp; hopefully they?€?ll upload?€?,12/7/2017 23:51,622,0,
"RT @CryptoBully: You really want to stick it to the banking sector?  Hit ?€?em where it hurts?

Then don?€?t use your $BTC profits to buy that?€?",12/7/2017 23:51,425,0,
I liked a @YouTube video https://t.co/mu7ApT2ACx WE FINALLY GOT THE IPHONE X,12/7/2017 23:51,216,0,
Hey guys I?€?d really like it if you followed be but anyways I was wondering Have you ever wanted to have an iPhone X??? #MerrelltwinsLive,12/7/2017 23:51,7,1,
"RT @facesottawa: ???????? HOLIDAY CONTEST: RT for chance to win: 2 Club Bell to #Sens vs Leafs + Sens/Rangers, $1000 to Nordstrom, new IPhone X,?€?",12/7/2017 23:51,1520,0,
"RT @bmstores: ????#COMPETITION TIME????

LIKE and COMMENT ""#Glade"" for the UNBELIEVABLE chance to #WIN an iPHONE X thanks to the amazing people o?€?",12/7/2017 23:51,168,0,
RT @iiBad_Romance: I appreciate somebody got me the iPhone X but I want the 8 plus I?€?m over small phones,12/7/2017 23:51,6015,0,
@MaLLoThaPrince When niggas don't got the iPhone x so you need to put a png of the emoji lmao,12/7/2017 23:51,91,2,
My boo is all happy about getting his iPhone X just to turn his face into an emoji. ???? my salty ass told him he alre?€? https://t.co/6GVJelcD7J,12/7/2017 23:51,312,3,
How to Hard Reset iPhone X in 3 Easy Steps https://t.co/nhc26P1rOw,12/7/2017 23:51,1133,0,
RT @LILBTHEBASEDGOD: Think about it does a shark care about the new iPhone? I love it and appreciate the x and I love twitter to but does a?€?,12/7/2017 23:50,234,0,
RT @BadabunOficial: Te regalamos 10 iPhone X. Giveaway Internacional: https://t.co/OqBnp8WYLL via @YouTube,12/7/2017 23:50,2,0,
Damn that's a nice phone! Too bad US can't get it....Xiaomi Mi Mix 2 review: Chinese all-screen phone is an afforda?€? https://t.co/FH9o5Eqf2C,12/7/2017 23:50,32,0,
@UnboxTherapy iPhone X,12/7/2017 23:50,43,0,
iPhone_News: Apple?€?s Joswiak defends the iPhone X notch https://t.co/lV2ywQGrtp #iPhone,12/7/2017 23:50,164,0,
"RT @ATTSmallBiz: iPhone X. Your new favorite business tool. Plus, get up to $300 when you trade in your current iPhone. https://t.co/KdHVOV?€?",12/7/2017 23:50,1132,0,
RT @LILBTHEBASEDGOD: Think about it does a shark care about the new iPhone? I love it and appreciate the x and I love twitter to but does a?€?,12/7/2017 23:50,1344,0,
RT @LILBTHEBASEDGOD: Think about it does a shark care about the new iPhone? I love it and appreciate the x and I love twitter to but does a?€?,12/7/2017 23:50,762,0,
RT @LILBTHEBASEDGOD: Think about it does a shark care about the new iPhone? I love it and appreciate the x and I love twitter to but does a?€?,12/7/2017 23:50,45,0,
"RT @fonmand: Since high school, all the lectures are always asking us to find x, so it was finally Apple that could find X. https://t.co/nm?€?",12/7/2017 23:49,22756,0,
RT @LILBTHEBASEDGOD: Think about it does a shark care about the new iPhone? I love it and appreciate the x and I love twitter to but does a?€?,12/7/2017 23:49,6,0,
