Great to have the most expensive iPhone X and within weeks it?€?s broke down more than my other phones combined...iOS?€? https://t.co/SlPJHNov1n,12/3/2017 23:54,116,0,1
"@RonAmadeo Have you tried the Face ID on the iPhone X? If so, what are your thougths about it? ????",12/3/2017 23:53,366,1,2
@Rene_LePaul Haha. I just got the iPhone X. I probably didn?€?t need it. But I kinda wanted a smaller phone again.,12/3/2017 23:53,103,0,3
@jennaezarik @ijustine silicone or leather apple case for the iPhone X? ????,12/3/2017 23:53,61,0,2
"idk if i want the iphone 8
or x uh",12/3/2017 23:53,578,1,2
"RT @spinph: MVP gifts triumphant Ateneo players with IPhone X, HK trip after UAAP conquest | By @reubensports https://t.co/DLD9wUOlMW via @?€?",12/3/2017 23:53,595,0,2
"RT @TheiCollection: #CONCOURS #LeNoelDeJB 

Gagne un iPhone X ! 

1?????? Follow @TheiCollection 
2?????? ReTweet ce tweet 
3?????? Look ??a : https://t?€?",12/3/2017 23:53,15,0,2
My iPhone X needs to hurry &amp; arrive,12/3/2017 23:53,1011,0,3
@ptotheson IPhone X havin ass,12/3/2017 23:52,330,0,2
"iPhone X Online Lead Times Improve, In-Store Worsens https://t.co/THQ73bc5TZ https://t.co/2LrrG0GM4z",12/3/2017 23:52,592,0,2
"RT @shina_pitta: 3. When Cadi, armed with proof of Yomi's misadventures, went to confront him, he played dumb and threw her out. Broke her?€?",12/3/2017 23:52,566,0,2
Want to win WIN! iPhone X &amp;amp; Bragi The DASH PRO Chance #3? I just entered to win and you can too. https://t.co/IXxkkbD10H,12/3/2017 23:52,19,0,2
RT @OliWhiteTV: Who?€?s got an iPhone X? Would you recommend it?,12/3/2017 23:52,353,0,2
"RT @spinph: MVP gifts triumphant Ateneo players with IPhone X, HK trip after UAAP conquest | By @reubensports https://t.co/DLD9wUOlMW via @?€?",12/3/2017 23:52,1306,0,2
Told my dad the iPhone X was $999. He said he ?€?nine ninety-not gettin it for my ass?€?????????????????????????,1/2/1900 0:00,2227,4,1
RT @OliWhiteTV: I?€?m really struggling to make a decision about sticking with Apple and getting the iPhone X or make that switch to the Pixe?€?,12/3/2017 23:51,353,0,2
"RT @TheiCollection: #CONCOURS #LeNoelDeJB 

Gagne un iPhone X ! 

1?????? Follow @TheiCollection 
2?????? ReTweet ce tweet 
3?????? Look ??a : https://t?€?",12/3/2017 23:51,11,0,2
RT @threatintel: Biometric technology: What you need to know https://t.co/sOIp0CRrZl #biometrics #tech https://t.co/tZgrGzEToo,12/3/2017 23:51,3115,0,2
"I went to buy an iPhone X. T-Mobile told me it wasn't worth it

https://t.co/u3ZzzTylAg

Shared from my Google feed",12/3/2017 23:51,481,0,1
RT @AtomSiraullo: idc what the haters say but i'll pronounce the X in iPhone X as a letter. you don't say Rhodora Ten. idiots,12/3/2017 23:51,829,0,2
@CdotSalem Blame iPhone X fam,12/3/2017 23:51,1665,1,1
@MsZodah i could get iphone x with no money down but tax is over 100 bucks tho,12/3/2017 23:51,144,0,1
RT @CNET: The iPhone X takes on the Pixel 2 in a camera shootout https://t.co/qpH6xDL1Zr https://t.co/einpeSmydF,12/3/2017 23:50,5942,0,2
Win the iPhone X &amp; the award winning Bragi The Dash Pro as Perfect Partners! https://t.co/IXxkkbD10H,12/3/2017 23:50,19,0,2
"New iPhone X, who dis? Android was for the birds.",12/3/2017 23:50,215,0,3
iPhone X vs. OnePlus 5T Speed Test https://t.co/Esv3AKI4Sr https://t.co/EyC6IhYbOC,12/3/2017 23:50,26,1,2
"@UnboxTherapy Are your giveaways worldwide ? ????
Have you already announced the iPhone X winner ?",12/3/2017 23:50,131,0,2
"RT @BTS_ARMY_INT: If you look closely at his posts, Namjoon is almost always trying to show off a special item given to him from ARMY, whet?€?",12/3/2017 23:50,564,0,2
"RT @IvyKungu: iPhone X pro: great battery life
iPhone X con: charges slow af",12/3/2017 23:50,160,0,3
RT @_lpha: just seen myself on the iPhone X front camera. my next phone will be a 4S,12/3/2017 23:50,150,0,1
@sssniperwolf u should make a video on the iPhone X,12/3/2017 23:50,343,4,2
"RT @TheiCollection: #CONCOURS #LeNoelDeJB 

Gagne un iPhone X ! 

1?????? Follow @TheiCollection 
2?????? ReTweet ce tweet 
3?????? Look ??a : https://t?€?",12/3/2017 23:50,13,0,2
RT @AtomSiraullo: idc what the haters say but i'll pronounce the X in iPhone X as a letter. you don't say Rhodora Ten. idiots,12/3/2017 23:50,669,0,2
RT @brandonreinz: My Brother you sucked your mom's breasts for 2 years &amp; you have not done anything tangible for her...You suck your girlfr?€?,12/3/2017 23:49,661,0,2
Gostei de um v??deo @YouTube https://t.co/yFoeUjM7qB TO TRICK ANY IPHONE X FACE ID (UNLOCK WITHOUT PASSCODE),12/3/2017 23:49,107,0,1
rich ho namjoon looking fly as always showing off his iPhone X ???????????? https://t.co/a0oik6HBZW,12/3/2017 23:49,8760,0,2
RT @SnazzyQ: Don't buy iPhone X. https://t.co/bUkAR1tX1I,12/3/2017 23:49,500,0,1
RT @UnboxTherapy: Here?€?s your chance to win 1 of 3 flagship smartphones of your choice?€? Follow @UnboxTherapy and @GoDaddy + RT this tweet t?€?,12/3/2017 23:49,3,0,2
Warby Parker uses the iPhone X to fit your face for glasses  https://t.co/gO4NlUXof0 https://t.co/7dG1SEe9UX,12/3/2017 23:49,26,0,2
RT @JQaiyyum9: Here?€?s your chance to win 1 of 3 flagship smartphones of your choice?€? Follow @UnboxTherapy and @GoDaddy + RT this tweet to e?€?,12/3/2017 23:48,85,0,2
"RT @Pocketnow: Once again, Qualcomm modems are better than Intel modems in iPhone X https://t.co/LSSiWFpiXf",12/3/2017 23:48,1434,0,2
This iPhone X????,12/3/2017 23:48,932,0,3
RT @AtomSiraullo: idc what the haters say but i'll pronounce the X in iPhone X as a letter. you don't say Rhodora Ten. idiots,12/3/2017 23:48,219,0,2
iPhone X comes in tomorrow ????,12/3/2017 23:48,1088,1,3
@ClaudiaZaizar Un  iPhone X,12/3/2017 23:48,137,0,2
RT @BenBrunoRose: iPhone X picking up every big detail https://t.co/XRHYOf6zd6,12/3/2017 23:48,255,0,3
"RT @AppleSupport: Bring out your inner unicorn, panda, or robot with iPhone X. Here's how to use Animoji. 

Find out more: https://t.co/Zrv?€?",12/3/2017 23:48,30,0,3
I liked a @YouTube video https://t.co/0YvpMy7Yi7 My FAV? It's not the Tough Armor...The BEST Spigen Cases for the iPhone X and iPhone,12/3/2017 23:48,103,0,2
@wirecutter is an iPhone X case review coming soon?,12/3/2017 23:48,71,0,2
"Once again, Qualcomm modems are better than Intel modems in iPhone X https://t.co/LSSiWFpiXf",12/3/2017 23:48,195139,56,2
RT @Laura88Lee: My iPhone X keeps freezing up.. anyone else?,12/3/2017 23:48,2,0,1
"RT @shina_pitta: 3. When Cadi, armed with proof of Yomi's misadventures, went to confront him, he played dumb and threw her out. Broke her?€?",12/3/2017 23:48,1282,0,2
RT @OliWhiteTV: Who?€?s got an iPhone X? Would you recommend it?,12/3/2017 23:47,550,0,2
